"Year","Week","Offense","n","Date","Month","rollingavg","ytd","monthly_n"
2006,29,"G.L.A.",328,2006-07-17,7,NA,8693,1555
2006,29,"Gr. Larceny",898,2006-07-17,7,NA,24294,4589
2006,29,"Misd. Assault",1026,2006-07-17,7,NA,29498,5449
2006,29,"Murder",18,2006-07-17,7,NA,296,55
2006,29,"Petit Larceny",1637,2006-07-17,7,NA,43590,8073
2006,29,"Rape",23,2006-07-17,7,NA,888,146
2006,29,"Robbery",462,2006-07-17,7,NA,11919,2212
2007,29,"Burglary",491,2007-07-16,7,22030,11474,2331
2007,29,"Fel. Assault",380,2007-07-16,7,16912,9400,1894
2007,29,"G.L.A.",253,2007-07-16,7,14168,7022,1335
2007,29,"Gr. Larceny",921,2007-07-16,7,45360,23585,4467
2007,29,"Misd. Assault",1029,2007-07-16,7,50571,28657,5308
2007,29,"Murder",14,2007-07-16,7,525,255,60
2007,29,"Petit Larceny",1642,2007-07-16,7,79472,43140,8318
2007,29,"Rape",29,2007-07-16,7,1382,739,126
2007,29,"Robbery",393,2007-07-16,7,21613,10671,2042
2008,29,"Burglary",425,2008-07-21,7,20728,10628,1631
2008,29,"Fel. Assault",331,2008-07-21,7,16934,9060,1481
2008,29,"G.L.A.",252,2008-07-21,7,12490,6419,1004
2008,29,"Gr. Larceny",834,2008-07-21,7,44271,23425,3371
2008,29,"Misd. Assault",1110,2008-07-21,7,50975,28696,4273
2008,29,"Murder",12,2008-07-21,7,512,281,42
2008,29,"Petit Larceny",1749,2008-07-21,7,80818,44411,6831
2008,29,"Rape",31,2008-07-21,7,1327,767,106
2008,29,"Robbery",441,2008-07-21,7,22208,11544,1728
2009,29,"Burglary",387,2009-07-20,7,19550,9591,1563
2009,29,"Fel. Assault",389,2009-07-20,7,16341,9193,1445
2009,29,"G.L.A.",216,2009-07-20,7,11570,5582,822
2009,29,"Gr. Larceny",781,2009-07-20,7,40788,20661,3096
2009,29,"Misd. Assault",1082,2009-07-20,7,49554,28204,4145
2009,29,"Murder",17,2009-07-20,7,467,239,49
2009,29,"Petit Larceny",1722,2009-07-20,7,81852,43647,6597
2009,29,"Rape",20,2009-07-20,7,1199,670,76
2009,29,"Robbery",359,2009-07-20,7,20412,9695,1400
2010,29,"Burglary",349,2010-07-19,7,19620,9847,1475
2010,29,"Fel. Assault",410,2010-07-19,7,17074,9544,1530
2010,29,"G.L.A.",222,2010-07-19,7,10660,5655,881
2010,29,"Gr. Larceny",766,2010-07-19,7,38193,19983,2942
2010,29,"Misd. Assault",1150,2010-07-19,7,51811,29959,4403
2010,29,"Murder",19,2010-07-19,7,502,288,72
2010,29,"Petit Larceny",1786,2010-07-19,7,80861,44035,6861
2010,29,"Rape",26,2010-07-19,7,1356,794,118
2010,29,"Robbery",387,2010-07-19,7,18968,10132,1593
2011,29,"Burglary",357,2011-07-18,7,18466,9674,1524
2011,29,"Fel. Assault",414,2011-07-18,7,17956,10408,1582
2011,29,"G.L.A.",218,2011-07-18,7,9472,4860,799
2011,29,"Gr. Larceny",715,2011-07-18,7,38262,20287,2994
2011,29,"Misd. Assault",1056,2011-07-18,7,51747,29156,4289
2011,29,"Murder",7,2011-07-18,7,495,254,45
2011,29,"Petit Larceny",1797,2011-07-18,7,80782,43557,6990
2011,29,"Rape",28,2011-07-18,7,1504,864,108
2011,29,"Robbery",396,2011-07-18,7,19478,10064,1578
2012,29,"Burglary",351,2012-07-16,7,19157,10030,1828
2012,29,"Fel. Assault",405,2012-07-16,7,19003,10930,2148
2012,29,"G.L.A.",171,2012-07-16,7,8739,4329,862
2012,29,"Gr. Larceny",874,2012-07-16,7,41177,22665,4470
2012,29,"Misd. Assault",1106,2012-07-16,7,52791,31216,5885
2012,29,"Murder",7,2012-07-16,7,481,241,59
2012,29,"Petit Larceny",1721,2012-07-16,7,83071,45643,8705
2012,29,"Rape",33,2012-07-16,7,1415,822,191
2012,29,"Robbery",456,2012-07-16,7,20372,10716,2115
2013,29,"Burglary",370,2013-07-22,7,18427,9235,1856
2013,29,"Fel. Assault",486,2013-07-22,7,19770,11232,2337
2013,29,"G.L.A.",163,2013-07-22,7,7480,3781,779
2013,29,"Gr. Larceny",959,2013-07-22,7,43881,23770,4750
2013,29,"Misd. Assault",1170,2013-07-22,7,52653,29609,5715
2013,29,"Murder",5,2013-07-22,7,348,175,34
2013,29,"Petit Larceny",1788,2013-07-22,7,82046,44885,8980
2013,29,"Rape",27,2013-07-22,7,1465,819,166
2013,29,"Robbery",387,2013-07-22,7,19140,9817,1981
2014,29,"Burglary",356,2014-07-21,7,17131,8988,1413
2014,29,"Fel. Assault",410,2014-07-21,7,20515,11382,1755
2014,29,"G.L.A.",181,2014-07-21,7,7567,4008,702
2014,29,"Gr. Larceny",871,2014-07-21,7,45452,23778,3566
2014,29,"Misd. Assault",1073,2014-07-21,7,54035,30211,4392
2014,29,"Murder",5,2014-07-21,7,318,171,29
2014,29,"Petit Larceny",1815,2014-07-21,7,85850,45733,7247
2014,29,"Rape",28,2014-07-21,7,1331,718,105
2014,29,"Robbery",330,2014-07-21,7,18043,8784,1318
2015,29,"Burglary",329,2015-07-20,7,15651,7852,1216
2015,29,"Fel. Assault",455,2015-07-20,7,19757,10923,1848
2015,29,"G.L.A.",141,2015-07-20,7,7421,3785,600
2015,29,"Gr. Larceny",915,2015-07-20,7,43394,22915,3563
2015,29,"Misd. Assault",1103,2015-07-20,7,52136,28644,4434
2015,29,"Murder",11,2015-07-20,7,358,189,32
2015,29,"Petit Larceny",1721,2015-07-20,7,83172,43960,6890
2015,29,"Rape",24,2015-07-20,7,1438,798,112
2015,29,"Robbery",357,2015-07-20,7,16437,8690,1377
2016,29,"Burglary",264,2016-07-18,7,14280,7030,1033
2016,29,"Fel. Assault",503,2016-07-18,7,20859,11400,1921
2016,29,"G.L.A.",163,2016-07-18,7,6834,3321,548
2016,29,"Gr. Larceny",912,2016-07-18,7,45105,23871,3575
2016,29,"Misd. Assault",1090,2016-07-18,7,52743,29280,4316
2016,29,"Murder",12,2016-07-18,7,342,175,31
2016,29,"Petit Larceny",1681,2016-07-18,7,81359,43812,6600
2016,29,"Rape",30,2016-07-18,7,1492,828,147
2016,29,"Robbery",302,2016-07-18,7,16503,8276,1255
2017,29,"Burglary",234,2017-07-17,7,12406,6492,1201
2017,29,"Fel. Assault",437,2017-07-17,7,20667,11284,2148
2017,29,"G.L.A.",140,2017-07-17,7,5838,2861,598
2017,29,"Gr. Larceny",890,2017-07-17,7,43721,23218,4354
2017,29,"Misd. Assault",1072,2017-07-17,7,51317,28517,5267
2017,29,"Murder",8,2017-07-17,7,306,151,38
2017,29,"Petit Larceny",1773,2017-07-17,7,81358,44312,8929
2017,29,"Rape",25,2017-07-17,7,1438,805,148
2017,29,"Robbery",314,2017-07-17,7,14682,7537,1396
2018,29,"Burglary",246,2018-07-16,7,11895,6274,1201
2018,29,"Fel. Assault",414,2018-07-16,7,20109,11280,2170
2018,29,"G.L.A.",136,2018-07-16,7,5549,2761,672
2018,29,"Gr. Larceny",850,2018-07-16,7,43174,23279,4441
2018,29,"Misd. Assault",1098,2018-07-16,7,52653,29860,5503
2018,29,"Murder",6,2018-07-16,7,300,174,35
2018,29,"Petit Larceny",1854,2018-07-16,7,85589,46502,9041
2018,29,"Rape",29,2018-07-16,7,1579,898,158
2018,29,"Robbery",232,2018-07-16,7,13446,7017,1270
2019,29,"Burglary",203,2019-07-22,7,11064,5612,1109
2019,29,"Fel. Assault",438,2019-07-22,7,20547,11487,2372
2019,29,"G.L.A.",133,2019-07-22,7,5179,2546,634
2019,29,"Gr. Larceny",909,2019-07-22,7,42720,22549,4504
2019,29,"Misd. Assault",1104,2019-07-22,7,52732,29639,5725
2019,29,"Murder",4,2019-07-22,7,284,154,38
2019,29,"Petit Larceny",1911,2019-07-22,7,86245,46703,9447
2019,29,"Rape",27,2019-07-22,7,1601,910,180
2019,29,"Robbery",270,2019-07-22,7,12643,6739,1385
2020,29,"Burglary",323,2020-07-20,7,13626,8388,1211
2020,29,"Fel. Assault",440,2020-07-20,7,20475,11151,1883
2020,29,"G.L.A.",218,2020-07-20,7,6933,4099,806
2020,29,"Gr. Larceny",686,2020-07-20,7,38662,18209,2781
2020,29,"Misd. Assault",833,2020-07-20,7,46891,24028,3509
2020,29,"Murder",5,2020-07-20,7,360,215,54
2020,29,"Petit Larceny",1694,2020-07-20,7,85370,43310,6751
2020,29,"Rape",27,2020-07-20,7,1381,695,119
2020,29,"Robbery",258,2020-07-20,7,13380,6719,1040
2021,29,"Burglary",232,2021-07-19,7,13568,6398,972
2021,29,"Fel. Assault",479,2021-07-19,7,21617,12044,1976
2021,29,"G.L.A.",237,2021-07-19,7,9975,5037,915
2021,29,"Gr. Larceny",732,2021-07-19,7,35977,18684,2994
2021,29,"Misd. Assault",1026,2021-07-19,7,44013,24863,4100
2021,29,"Murder",7,2021-07-19,7,481,244,31
2021,29,"Petit Larceny",1798,2021-07-19,7,82535,43872,6838
2021,29,"Rape",33,2021-07-19,7,1273,695,117
2021,29,"Robbery",300,2021-07-19,7,13117,6733,1156
2022,29,"Burglary",325,2022-07-18,7,15031,8594,1257
2022,29,"Fel. Assault",588,2022-07-18,7,25502,14526,2414
2022,29,"G.L.A.",264,2022-07-18,7,12677,7319,1138
2022,29,"Gr. Larceny",1040,2022-07-18,7,50715,27374,4195
2022,29,"Misd. Assault",1052,2022-07-18,7,54413,31059,4554
2022,29,"Murder",10,2022-07-18,7,476,245,47
2022,29,"Petit Larceny",2380,2022-07-18,7,106387,63191,9665
2022,29,"Rape",34,2022-07-18,7,1346,765,117
2022,29,"Robbery",399,2022-07-18,7,16533,9455,1601
2023,29,"Burglary",276,2023-07-17,7,14900,7725,1370
2023,29,"Fel. Assault",578,2023-07-17,7,27012,15424,3043
2023,29,"G.L.A.",371,2023-07-17,7,14960,8536,1693
2023,29,"Gr. Larceny",969,2023-07-17,7,50541,27012,4890
2023,29,"Misd. Assault",1109,2023-07-17,7,55681,31983,5799
2023,29,"Murder",5,2023-07-17,7,396,212,38
2023,29,"Petit Larceny",2250,2023-07-17,7,112945,60493,11020
2023,29,"Rape",22,2023-07-17,7,1227,655,111
2023,29,"Robbery",378,2023-07-17,7,16838,8912,1740
2024,29,"Burglary",228,2024-07-15,7,12845,6994,1228
2024,29,"Fel. Assault",596,2024-07-15,7,28480,16337,3069
2024,29,"G.L.A.",330,2024-07-15,7,14717,7656,1530
2024,29,"Gr. Larceny",929,2024-07-15,7,46501,25648,4537
2024,29,"Misd. Assault",1210,2024-07-15,7,60442,34612,6466
2024,29,"Murder",13,2024-07-15,7,339,184,48
2024,29,"Petit Larceny",2197,2024-07-15,7,105471,58454,10679
2024,29,"Rape",22,2024-07-15,7,1140,696,122
2024,29,"Robbery",339,2024-07-15,7,17132,9232,1704
2025,29,"Murder",2,2025-07-21,7,269,127,26
2025,29,"Rape",42,2025-07-21,7,1753,1050,168
2025,29,"Robbery",293,2025-07-21,7,15060,7663,1260
2025,29,"Fel. Assault",545,2025-07-21,7,27713,14882,2160
2025,29,"Burglary",242,2025-07-21,7,11763,6071,859
2025,29,"Gr. Larceny",978,2025-07-21,7,44628,24162,3856
2025,29,"G.L.A.",330,2025-07-21,7,14070,7344,1244
2025,29,"Petit Larceny",2327,2025-07-21,7,107393,56992,8617
2025,29,"Misd. Assault",911,2025-07-21,7,49700,25172,3758
2006,30,"Burglary",488,2006-07-24,7,NA,12896,2255
2006,30,"Fel. Assault",347,2006-07-24,7,NA,9799,1908
2006,30,"G.L.A.",279,2006-07-24,7,NA,8972,1555
2006,30,"Gr. Larceny",946,2006-07-24,7,NA,25240,4589
2006,30,"Misd. Assault",1118,2006-07-24,7,NA,30616,5449
2006,30,"Murder",13,2006-07-24,7,NA,309,55
2006,30,"Petit Larceny",1643,2006-07-24,7,NA,45233,8073
2006,30,"Rape",27,2006-07-24,7,NA,915,146
2006,30,"Robbery",472,2006-07-24,7,NA,12391,2212
2007,30,"Burglary",475,2007-07-23,7,22017,11949,2331
2007,30,"Fel. Assault",368,2007-07-23,7,16933,9768,1894
2007,30,"G.L.A.",261,2007-07-23,7,14150,7283,1335
2007,30,"Gr. Larceny",906,2007-07-23,7,45320,24491,4467
2007,30,"Misd. Assault",1027,2007-07-23,7,50480,29684,5308
2007,30,"Murder",14,2007-07-23,7,526,269,60
2007,30,"Petit Larceny",1773,2007-07-23,7,79602,44913,8318
2007,30,"Rape",12,2007-07-23,7,1367,751,126
2007,30,"Robbery",450,2007-07-23,7,21591,11121,2042
2008,30,"Burglary",420,2008-07-28,7,20673,11048,1631
2008,30,"Fel. Assault",402,2008-07-28,7,16968,9462,1481
2008,30,"G.L.A.",274,2008-07-28,7,12503,6693,1004
2008,30,"Gr. Larceny",863,2008-07-28,7,44228,24288,3371
2008,30,"Misd. Assault",1067,2008-07-28,7,51015,29763,4273
2008,30,"Murder",9,2008-07-28,7,507,290,42
2008,30,"Petit Larceny",1808,2008-07-28,7,80853,46219,6831
2008,30,"Rape",22,2008-07-28,7,1337,789,106
2008,30,"Robbery",473,2008-07-28,7,22231,12017,1728
2009,30,"Burglary",409,2009-07-27,7,19539,10000,1563
2009,30,"Fel. Assault",368,2009-07-27,7,16307,9561,1445
2009,30,"G.L.A.",203,2009-07-27,7,11499,5785,822
2009,30,"Gr. Larceny",799,2009-07-27,7,40724,21460,3096
2009,30,"Misd. Assault",1025,2009-07-27,7,49512,29229,4145
2009,30,"Murder",9,2009-07-27,7,467,248,49
2009,30,"Petit Larceny",1665,2009-07-27,7,81709,45312,6597
2009,30,"Rape",21,2009-07-27,7,1198,691,76
2009,30,"Robbery",383,2009-07-27,7,20322,10078,1400
2010,30,"Burglary",405,2010-07-26,7,19616,10252,1475
2010,30,"Fel. Assault",378,2010-07-26,7,17084,9922,1530
2010,30,"G.L.A.",228,2010-07-26,7,10685,5883,881
2010,30,"Gr. Larceny",770,2010-07-26,7,38164,20753,2942
2010,30,"Misd. Assault",1049,2010-07-26,7,51835,31008,4403
2010,30,"Murder",18,2010-07-26,7,511,306,72
2010,30,"Petit Larceny",1778,2010-07-26,7,80974,45813,6861
2010,30,"Rape",42,2010-07-26,7,1377,836,118
2010,30,"Robbery",442,2010-07-26,7,19027,10574,1593
2011,30,"Burglary",424,2011-07-25,7,18485,10098,1524
2011,30,"Fel. Assault",366,2011-07-25,7,17944,10774,1582
2011,30,"G.L.A.",222,2011-07-25,7,9466,5082,799
2011,30,"Gr. Larceny",771,2011-07-25,7,38263,21058,2994
2011,30,"Misd. Assault",1039,2011-07-25,7,51737,30195,4289
2011,30,"Murder",12,2011-07-25,7,489,266,45
2011,30,"Petit Larceny",1764,2011-07-25,7,80768,45321,6990
2011,30,"Rape",30,2011-07-25,7,1492,894,108
2011,30,"Robbery",424,2011-07-25,7,19460,10488,1578
2012,30,"Burglary",369,2012-07-23,7,19102,10399,1828
2012,30,"Fel. Assault",427,2012-07-23,7,19064,11357,2148
2012,30,"G.L.A.",178,2012-07-23,7,8695,4507,862
2012,30,"Gr. Larceny",908,2012-07-23,7,41314,23573,4470
2012,30,"Misd. Assault",1212,2012-07-23,7,52964,32428,5885
2012,30,"Murder",9,2012-07-23,7,478,250,59
2012,30,"Petit Larceny",1812,2012-07-23,7,83119,47455,8705
2012,30,"Rape",28,2012-07-23,7,1413,850,191
2012,30,"Robbery",417,2012-07-23,7,20365,11133,2115
2013,30,"Burglary",382,2013-07-29,7,18440,9617,1856
2013,30,"Fel. Assault",431,2013-07-29,7,19774,11663,2337
2013,30,"G.L.A.",175,2013-07-29,7,7477,3956,779
2013,30,"Gr. Larceny",1009,2013-07-29,7,43982,24779,4750
2013,30,"Misd. Assault",1064,2013-07-29,7,52505,30673,5715
2013,30,"Murder",5,2013-07-29,7,344,180,34
2013,30,"Petit Larceny",1811,2013-07-29,7,82045,46696,8980
2013,30,"Rape",28,2013-07-29,7,1465,847,166
2013,30,"Robbery",445,2013-07-29,7,19168,10262,1981
2014,30,"Burglary",382,2014-07-28,7,17131,9370,1413
2014,30,"Fel. Assault",417,2014-07-28,7,20501,11799,1755
2014,30,"G.L.A.",193,2014-07-28,7,7585,4201,702
2014,30,"Gr. Larceny",892,2014-07-28,7,45335,24670,3566
2014,30,"Misd. Assault",1134,2014-07-28,7,54105,31345,4392
2014,30,"Murder",6,2014-07-28,7,319,177,29
2014,30,"Petit Larceny",1897,2014-07-28,7,85936,47630,7247
2014,30,"Rape",30,2014-07-28,7,1333,748,105
2014,30,"Robbery",336,2014-07-28,7,17934,9120,1318
2015,30,"Burglary",347,2015-07-27,7,15616,8199,1216
2015,30,"Fel. Assault",465,2015-07-27,7,19805,11388,1848
2015,30,"G.L.A.",159,2015-07-27,7,7387,3944,600
2015,30,"Gr. Larceny",949,2015-07-27,7,43451,23864,3563
2015,30,"Misd. Assault",1167,2015-07-27,7,52169,29811,4434
2015,30,"Murder",8,2015-07-27,7,361,197,32
2015,30,"Petit Larceny",1826,2015-07-27,7,83101,45786,6890
2015,30,"Rape",22,2015-07-27,7,1430,820,112
2015,30,"Robbery",370,2015-07-27,7,16471,9060,1377
2016,30,"Burglary",276,2016-07-25,7,14209,7306,1033
2016,30,"Fel. Assault",513,2016-07-25,7,20907,11913,1921
2016,30,"G.L.A.",127,2016-07-25,7,6802,3448,548
2016,30,"Gr. Larceny",892,2016-07-25,7,45048,24763,3575
2016,30,"Misd. Assault",1131,2016-07-25,7,52707,30411,4316
2016,30,"Murder",10,2016-07-25,7,341,185,31
2016,30,"Petit Larceny",1738,2016-07-25,7,81271,45550,6600
2016,30,"Rape",38,2016-07-25,7,1508,866,147
2016,30,"Robbery",347,2016-07-25,7,16480,8623,1255
2017,30,"Burglary",255,2017-07-24,7,12385,6747,1201
2017,30,"Fel. Assault",414,2017-07-24,7,20568,11698,2148
2017,30,"G.L.A.",128,2017-07-24,7,5839,2989,598
2017,30,"Gr. Larceny",874,2017-07-24,7,43703,24092,4354
2017,30,"Misd. Assault",1072,2017-07-24,7,51258,29589,5267
2017,30,"Murder",5,2017-07-24,7,301,156,38
2017,30,"Petit Larceny",1855,2017-07-24,7,81475,46167,8929
2017,30,"Rape",27,2017-07-24,7,1427,832,148
2017,30,"Robbery",274,2017-07-24,7,14609,7811,1396
2018,30,"Burglary",267,2018-07-23,7,11907,6541,1201
2018,30,"Fel. Assault",470,2018-07-23,7,20165,11750,2170
2018,30,"G.L.A.",166,2018-07-23,7,5587,2927,672
2018,30,"Gr. Larceny",904,2018-07-23,7,43204,24183,4441
2018,30,"Misd. Assault",1123,2018-07-23,7,52704,30983,5503
2018,30,"Murder",3,2018-07-23,7,298,177,35
2018,30,"Petit Larceny",1798,2018-07-23,7,85532,48300,9041
2018,30,"Rape",23,2018-07-23,7,1575,921,158
2018,30,"Robbery",241,2018-07-23,7,13413,7258,1270
2019,30,"Burglary",245,2019-07-29,7,11042,5857,1109
2019,30,"Fel. Assault",469,2019-07-29,7,20546,11956,2372
2019,30,"G.L.A.",120,2019-07-29,7,5133,2666,634
2019,30,"Gr. Larceny",926,2019-07-29,7,42742,23475,4504
2019,30,"Misd. Assault",1106,2019-07-29,7,52715,30745,5725
2019,30,"Murder",7,2019-07-29,7,285,161,38
2019,30,"Petit Larceny",1961,2019-07-29,7,86408,48664,9447
2019,30,"Rape",28,2019-07-29,7,1606,938,180
2019,30,"Robbery",283,2019-07-29,7,12685,7022,1385
2020,30,"Burglary",272,2020-07-27,7,13653,8660,1211
2020,30,"Fel. Assault",448,2020-07-27,7,20454,11599,1883
2020,30,"G.L.A.",221,2020-07-27,7,7034,4320,806
2020,30,"Gr. Larceny",728,2020-07-27,7,38464,18937,2781
2020,30,"Misd. Assault",829,2020-07-27,7,46614,24857,3509
2020,30,"Murder",18,2020-07-27,7,371,233,54
2020,30,"Petit Larceny",1740,2020-07-27,7,85149,45050,6751
2020,30,"Rape",21,2020-07-27,7,1374,716,119
2020,30,"Robbery",282,2020-07-27,7,13379,7001,1040
2021,30,"Burglary",250,2021-07-26,7,13546,6648,972
2021,30,"Fel. Assault",487,2021-07-26,7,21656,12531,1976
2021,30,"G.L.A.",264,2021-07-26,7,10018,5301,915
2021,30,"Gr. Larceny",791,2021-07-26,7,36040,19475,2994
2021,30,"Misd. Assault",1051,2021-07-26,7,44235,25914,4100
2021,30,"Murder",6,2021-07-26,7,469,250,31
2021,30,"Petit Larceny",1709,2021-07-26,7,82504,45581,6838
2021,30,"Rape",25,2021-07-26,7,1277,720,117
2021,30,"Robbery",290,2021-07-26,7,13125,7023,1156
2022,30,"Burglary",307,2022-07-25,7,15088,8901,1257
2022,30,"Fel. Assault",608,2022-07-25,7,25623,15134,2414
2022,30,"G.L.A.",258,2022-07-25,7,12671,7577,1138
2022,30,"Gr. Larceny",1048,2022-07-25,7,50972,28422,4195
2022,30,"Misd. Assault",1133,2022-07-25,7,54495,32192,4554
2022,30,"Murder",10,2022-07-25,7,480,255,47
2022,30,"Petit Larceny",2402,2022-07-25,7,107080,65593,9665
2022,30,"Rape",30,2022-07-25,7,1351,795,117
2022,30,"Robbery",390,2022-07-25,7,16633,9845,1601
2023,30,"Burglary",290,2023-07-24,7,14883,8015,1370
2023,30,"Fel. Assault",641,2023-07-24,7,27045,16065,3043
2023,30,"G.L.A.",357,2023-07-24,7,15059,8893,1693
2023,30,"Gr. Larceny",978,2023-07-24,7,50471,27990,4890
2023,30,"Misd. Assault",1197,2023-07-24,7,55745,33180,5799
2023,30,"Murder",9,2023-07-24,7,395,221,38
2023,30,"Petit Larceny",2268,2023-07-24,7,112811,62761,11020
2023,30,"Rape",23,2023-07-24,7,1220,678,111
2023,30,"Robbery",356,2023-07-24,7,16804,9268,1740
2024,30,"Burglary",268,2024-07-22,7,12823,7262,1228
2024,30,"Fel. Assault",607,2024-07-22,7,28446,16944,3069
2024,30,"G.L.A.",312,2024-07-22,7,14672,7968,1530
2024,30,"Gr. Larceny",875,2024-07-22,7,46398,26523,4537
2024,30,"Misd. Assault",1302,2024-07-22,7,60547,35914,6466
2024,30,"Murder",8,2024-07-22,7,342,192,48
2024,30,"Petit Larceny",2221,2024-07-22,7,105424,60675,10679
2024,30,"Rape",26,2024-07-22,7,1143,722,122
2024,30,"Robbery",355,2024-07-22,7,17131,9587,1704
2025,30,"Murder",12,2025-07-28,7,268,139,26
2025,30,"Rape",38,2025-07-28,7,1769,1088,168
2025,30,"Robbery",323,2025-07-28,7,15044,7986,1260
2025,30,"Fel. Assault",551,2025-07-28,7,27668,15433,2160
2025,30,"Burglary",209,2025-07-28,7,11744,6280,859
2025,30,"Gr. Larceny",905,2025-07-28,7,44604,25067,3856
2025,30,"G.L.A.",300,2025-07-28,7,14040,7644,1244
2025,30,"Petit Larceny",2009,2025-07-28,7,107205,59001,8617
2025,30,"Misd. Assault",931,2025-07-28,7,49421,26103,3758
2006,31,"Burglary",422,2006-07-31,7,NA,13318,2255
2006,31,"Fel. Assault",385,2006-07-31,7,NA,10184,1908
2006,31,"G.L.A.",325,2006-07-31,7,NA,9297,1555
2006,31,"Gr. Larceny",1014,2006-07-31,7,NA,26254,4589
2006,31,"Misd. Assault",1100,2006-07-31,7,NA,31716,5449
2006,31,"Murder",6,2006-07-31,7,NA,315,55
2006,31,"Petit Larceny",1632,2006-07-31,7,NA,46865,8073
2006,31,"Rape",41,2006-07-31,7,NA,956,146
2006,31,"Robbery",453,2006-07-31,7,NA,12844,2212
2007,31,"Burglary",516,2007-07-30,7,22111,12465,2331
2007,31,"Fel. Assault",415,2007-07-30,7,16963,10183,1894
2007,31,"G.L.A.",269,2007-07-30,7,14094,7552,1335
2007,31,"Gr. Larceny",1001,2007-07-30,7,45307,25492,4467
2007,31,"Misd. Assault",1154,2007-07-30,7,50534,30838,5308
2007,31,"Murder",11,2007-07-30,7,531,280,60
2007,31,"Petit Larceny",1677,2007-07-30,7,79647,46590,8318
2007,31,"Rape",40,2007-07-30,7,1366,791,126
2007,31,"Robbery",428,2007-07-30,7,21566,11549,2042
2008,31,"Burglary",449,2008-08-04,8,20606,11497,1740
2008,31,"Fel. Assault",390,2008-08-04,8,16943,9852,1338
2008,31,"G.L.A.",257,2008-08-04,8,12491,6950,1178
2008,31,"Gr. Larceny",944,2008-08-04,8,44171,25232,3542
2008,31,"Misd. Assault",1106,2008-08-04,8,50967,30869,4092
2008,31,"Murder",9,2008-08-04,8,505,299,43
2008,31,"Petit Larceny",1820,2008-08-04,8,80996,48039,7129
2008,31,"Rape",32,2008-08-04,8,1329,821,106
2008,31,"Robbery",464,2008-08-04,8,22267,12481,1802
2009,31,"Burglary",390,2009-08-03,8,19480,10390,2077
2009,31,"Fel. Assault",439,2009-08-03,8,16356,10000,1873
2009,31,"G.L.A.",193,2009-08-03,8,11435,5978,1090
2009,31,"Gr. Larceny",808,2009-08-03,8,40588,22268,4008
2009,31,"Misd. Assault",1076,2009-08-03,8,49482,30305,5230
2009,31,"Murder",13,2009-08-03,8,471,261,48
2009,31,"Petit Larceny",1669,2009-08-03,8,81558,46981,8430
2009,31,"Rape",34,2009-08-03,8,1200,725,146
2009,31,"Robbery",379,2009-08-03,8,20237,10457,1895
2010,31,"Burglary",342,2010-08-02,8,19568,10594,1931
2010,31,"Fel. Assault",381,2010-08-02,8,17026,10303,1762
2010,31,"G.L.A.",209,2010-08-02,8,10701,6092,1017
2010,31,"Gr. Larceny",764,2010-08-02,8,38120,21517,3784
2010,31,"Misd. Assault",1049,2010-08-02,8,51808,32057,5092
2010,31,"Murder",13,2010-08-02,8,511,319,55
2010,31,"Petit Larceny",1678,2010-08-02,8,80983,47491,8439
2010,31,"Rape",37,2010-08-02,8,1380,873,154
2010,31,"Robbery",339,2010-08-02,8,18987,10913,1923
2011,31,"Burglary",398,2011-08-01,8,18541,10496,1998
2011,31,"Fel. Assault",407,2011-08-01,8,17970,11181,1896
2011,31,"G.L.A.",208,2011-08-01,8,9465,5290,1011
2011,31,"Gr. Larceny",854,2011-08-01,8,38353,21912,4071
2011,31,"Misd. Assault",997,2011-08-01,8,51685,31192,4882
2011,31,"Murder",16,2011-08-01,8,492,282,64
2011,31,"Petit Larceny",1743,2011-08-01,8,80833,47064,8175
2011,31,"Rape",38,2011-08-01,8,1493,932,152
2011,31,"Robbery",400,2011-08-01,8,19521,10888,1996
2012,31,"Burglary",351,2012-07-30,7,19055,10750,1828
2012,31,"Fel. Assault",421,2012-07-30,7,19078,11778,2148
2012,31,"G.L.A.",179,2012-07-30,7,8666,4686,862
2012,31,"Gr. Larceny",941,2012-07-30,7,41401,24514,4470
2012,31,"Misd. Assault",1115,2012-07-30,7,53082,33543,5885
2012,31,"Murder",12,2012-07-30,7,474,262,59
2012,31,"Petit Larceny",1790,2012-07-30,7,83166,49245,8705
2012,31,"Rape",53,2012-07-30,7,1428,903,191
2012,31,"Robbery",424,2012-07-30,7,20389,11557,2115
2013,31,"Burglary",382,2013-08-05,8,18471,9999,1451
2013,31,"Fel. Assault",425,2013-08-05,8,19778,12088,1675
2013,31,"G.L.A.",137,2013-08-05,8,7435,4093,595
2013,31,"Gr. Larceny",971,2013-08-05,8,44012,25750,3776
2013,31,"Misd. Assault",1122,2013-08-05,8,52512,31795,4330
2013,31,"Murder",9,2013-08-05,8,341,189,35
